id,split,fecha,anio,origen_pdf,fragmento,label,anotador,origen_flags,has_VERBO,has_KEYWORD,has_NORMAR,bucket
20181221-p027-s003-e007-h2e1863bd,train,21 12 2018,2018,20181221.pdf,"En estos requerimientos de información deberán ser efectuados en forma particularizada, individualizando al/los contribuyente/s o responsable/s investigado/s. En todos los casos en que se resuelva favorablemente un requerimiento de información amparada por el secreto fiscal, los magistrados, funcionarios, empleados judiciales o de la autoridad de aplicación, están obligados a mantener en el ejercicio de sus funciones, la más estricta reserva de la información que llegue a su conocimiento, sin poder comunicarlo a nadie, salvo a sus superiores jerárquicos o si lo estimare oportuno a solicitud de los interesados”. 19) Sustitúyase el artículo 121 por el siguiente: “Clausura: Artículo 121.- Serán sancionados con clausura de uno (1) a cinco (5) días del establecimiento, local, oficina, recinto comercial, industrial o de prestación de servicios, siempre que el valor de los bienes y/o servicios de que se trate exceda el importe que fija la Ley Tarifaria vigente, quienes: a) No entregaren o no emitieren facturas o comprobantes equivalentes por una o más operaciones comerciales, industriales, agropecuarias o de prestación de servicios que realicen en las formas, requisitos y condiciones que establezca la normativa vigente. b) No llevaren registraciones o anotaciones de sus adquisiciones de bienes o servicios o de sus ventas, o de las prestaciones de servicios de industrialización, o, si las llevaren, fueren incompletas o defectuosas, incumpliendo con las formas, requisitos y condiciones exigidos por la Administración Gubernamental de Ingresos Públicos o prescriptas por los principios de contabilidad generalmente aceptados. c) No se encontraren inscriptos como contribuyentes o responsables en el Impuesto sobre los Ingresos Brutos ante la Administración Gubernamental de Ingresos Públicos cuando estuvieren obligados a hacerlo.",0,Juan,VERBO;KEYWORD,1,1,0,VERBO;KEYWORD
20181221-p032-s000-e003-h4738795a,train,21 12 2018,2018,20181221.pdf,"“9 bis. Los metros cuadrados del establecimiento, local, oficina y/o negocio donde se desarrolla la actividad y el valor de mercado del mismo conforme la zona donde se encuentre su ubicación física dará lugar a un piso mínimo de base imponible conform e lo establece la Ley Tarifaria”. 40) Sustitúyase el artículo 195 por el siguiente: “Pagos a cuenta: Artículo 195.- En los casos de contribuyentes que no presenten declaraciones juradas por uno (1) o más períodos fiscales o anticipos, la Administración Gubernamental de Ingresos Públicos los emplazará para que dentro del término de quince (15) días presenten las declaraciones juradas e ingresen el impuesto correspondiente. Si dentro de dicho plazo no regularizan su situación podrá requerirse judicialmente el pago, a cuenta del gravamen que en definitiva les corresponde abonar, de una suma equivalente al impuesto declarado o determinado en el período fiscal o anticipo más próximo, según corresponda por cada una de las obligaciones omitidas.",0,Juan,VERBO;KEYWORD,1,1,0,VERBO;KEYWORD
20181221-p135-s000-e003-h4838f503,train,21 12 2018,2018,20181221.pdf,"Que, tal reajuste, permitirá mitigar los efectos de los incrementos sufridos, asegurando para las empresas concesionarias una rentabilidad razonable del servicio y para los usuarios el acceso a una prestación con estándares óptimos de calidad; Que la Procuración General del Gobierno de la Ciudad de Buenos Aires ha tomado la intervención de su competencia en virtud de lo establecido por la Ley Nº 1.218 (texto consolidado por Ley N° 6.017). Por ello, y en uso de las atribuciones y facultades conferidas por el Decreto N° 403/GCBA/2016 y Resolución Conjunta N° 2016-2-SECTRANS, EL SECRETARIO DE TRANSPORTE RESUELVE Artículo 1º.- Apruébese el valor de la tarifa de verificación técnica vehicular obligatoria en PESOS MIL CIENTO CUARENTA Y CUATRO CON CINCUENTA CENTAVOS ($1.144,50) para los automóviles; PESOS CUATROCIENTOS TREINTA ($430) para los motovehículos; incluyendo ambos valores el impuesto al valor agregado y el monto correspondiente al precio del arancel el cual asciende a la suma de PESOS CIENTO VEINTISÉIS CON CINCUENTA CENTAVOS ($126,50); a partir de las 00.00 (cero) Horas del día 22 de diciembre de 2018. Artículo 2º.- Publíquese en el Boletín Oficial de la Ciudad Autónoma de Buenos Aires; comuníquese a la Dirección General Técnica Administrativa y Legal del Ministerio de Desarrollo Urbano y Transporte y a la Dirección General Habilitación de Conductores y Transportes quien deberá comunicar a las Empresas Concesionarias del Servicio de Verificación Técnica Vehicular Obligatoria, Cumplido, archívese. Méndez RESOLUCIÓN N.° 1291/SSTYTRA/18 Buenos Aires, 7 de diciembre de 2018 VISTO: La Ley Nº 2148 (texto consolidado según Ley Nº 6017), la Resolución Nº 201/SECTRANS/16 y el Expediente Nº EX-2018-32243286-MGEYA-DGOEP, y CONSIDERANDO: Que por el Expediente mencionado en el Visto, la Comunidad Candombera, a través de la Dirección Técnica, Administrativa y Legal, del Ministerio de Cultura, solicita permiso para efectuar afectaciones en diversas arterias de la Ciudad, el día sábado 8 de diciembre de 2018, para la realización de un evento denominado ""13va Llamada de Candombe de Buenos Aires""; Nº 5524 - 21/12/2018 Boletín Oficial de la Ciudad de Buenos Aires Página 136",0,Juan,VERBO;KEYWORD,1,1,0,VERBO;KEYWORD
20181221-p040-s001-e004-hfa5c8cb9,train,21 12 2018,2018,20181221.pdf,"Art. 2º.- Las disposiciones de la presente Ley tienen vigencia a partir del 1º de enero de 2019. Cláusula Transitoria Primera: Establécese para el ejercicio fiscal 2019 un tope de aumento del treinta y ocho por ciento (38%) respecto de lo determinado en el período fiscal anterior, para los tributos que recaen sobre los inmuebles radicados en la Ciudad Autónoma de Buenos Aires de conformidad con lo establecido en el Título III del Código Fiscal vigente. Cláusula Transitoria Segunda: Facultese al Poder ejecutivo a liquidar a valor nominal desde su vencimiento original la deuda que registren los contribuyentes por las obligaciones fiscales establecidas en el artículo 405 del Código Fiscal TO 2017 y el artículo 121 de la ley tarifaria para el año 2017, correspondiente a la Contribución por Publicidad en estructura de sostén sobre terrazas y medianeras, por el periodo fiscal 2017 y 2018, conforme los siguientes montos.",0,Juan,VERBO;KEYWORD,1,1,0,VERBO;KEYWORD
20181221-p386-s000-e002-h629d74e4,train,21 12 2018,2018,20181221.pdf,"Especificaciones Técnicas Generales y Pliego de Especificaciones Técnicas Particulares y sus Anexos de acuerdo a lo detallado en IF-2018-31014957-IVC; Que el Pliego Único de Condiciones Generales para Obra Pública Menor a utilizar es el aprobado por ACDIR-2018-4720-IVC; Que el Presupuesto Oficial para el presente llamado a Contratación Directa por Urgencia asciende a la suma Pesos Dos Millones Cuarenta y Seis Mil Sesenta y Cuatro con 89/100 ($2.046.064,89), de acuerdo al cálculo efectuado por la Gerencia Operativa de Rehabilitación de Asentamientos incluido en el IF-2018-29202038-IVC; Que el Departamento de Redeterminaciones toma competente intervención en IF- 2018-30256961-IVC; Que mediante IF-2018-30014037-IVC la Gerencia General encomienda a la Dirección General Administración y Finanzas efectuar la reserva preventiva por cuerda separada; Que de conformidad con el inciso i) del Art. 13 de la Ley Nº 1.251 (Texto Consolidado Ley N° 5666) es deber y atribución de este Directorio proceder a ""(...) autorizar y aprobar licitaciones, concursos o contrataciones directas (...)“; Que la presente no se encuentra incluida en el Plan Anual de Compras y Contrataciones aprobado por Acta de Directorio Nº ACDIR -2017-4538-IVC, por lo que corresponde a este Directorio aprobar la documentación licitatoria y autorizar el llamado a Contratación Directa por Urgencia N° 49/18; Que en consecuencia, este Directorio considera pertinente delegar en la Dirección General Técnica, Administrativa y Legal la emisión de circulares aclaratorias o explicativas y modificatorias de carácter no sustancial, con o sin consulta, la fijación de la fecha de recepción de la documentación licitatoria y la apertura de sobres, la invitación de las empresas respectivas, la realización de las publicaciones de Ley en el Boletín Oficial de la CABA y la difusión en el sitio web oficial, y el dictado de todos los actos administrativos que fueran menester hasta la adjudicación de la presente contratación; Que luego de un breve debate, el presente tema es sometido a votación y se aprueba por los miembros presentes; Que, luego de un breve debate, el presente tema es sometido a votación y se aprueba por los miembros presentes. Por ello; SE RESUELVE: Articulo 1°.- Aprobar la documentación licitatoria que regirá la Contratación Directa por Urgencia N° 49/18, en el marco del Art.",0,Juan,VERBO;KEYWORD,1,1,0,VERBO;KEYWORD
20181221-p039-s000-e003-hde0db0b7,train,21 12 2018,2018,20181221.pdf,"68) Incorpórase como Cláusula Transitoria Segunda, la siguiente: “Cláusula Transitoria Segunda: Establécese la Unidad de Sustentabilidad Contributiva establecida en el artículo 3º de la Ley Tarifaria en 1 (uno) a las partidas inmobiliarias con frente en la arteria Alicia Moreau de Justo hasta la finalización de la obra del nuevo corredor vial, denominado Paseo del Bajo. Una vez finalizada la obra, se realizará un descuento sobre los tributos del Título III del Código Fiscal que les correspondiera pagar, equivalente al 50% de lo abonado desde el inicio de la obra hasta el 31/12/2018. Facúltase a la Administración Gubernamental de Ingresos Públicos a reglamentar la presente Cláusula.” 69) Incorpórase como Cláusula Transitoria Tercera, la siguiente: “Cláusula Transitoria Tercera: A fin de gozar el beneficio establecido en el artículo 137 durante el ejercicio fiscal 2019, los contribuyentes y/o responsables podrán regularizar su situación hasta el 31 de marzo de 2019. La Administración Gubernamental de Ingresos Públicos, liquidará el beneficio, conforme a su reglamentación.",1,Juan,VERBO;KEYWORD,1,1,0,VERBO;KEYWORD
20181221-p001-s000-e003-h475d9dda,train,21 12 2018,2018,20181221.pdf,"Ley N° 6066 Se modifica el Código Fiscal modificado por la Ley N° 5995. Ley N° 6067 Se fijan alícuotas y aforos impuestos, tasas y demás contribuciones para el año 2019.",1,Juan,VERBO;KEYWORD,1,1,0,VERBO;KEYWORD
20181221-p001-s000-e003-h475d9dda,train,21 12 2018,2018,20181221.pdf,"Ley N° 6067: Se fijan alícuotas y aforos impuestos, tasas y demás contribuciones para el año 2019",1,Juan,,,,,
20181221-p001-s000-e003-h475d9dda,train,21 12 2018,2018,20181221.pdf,"Artículo 1º.- De acuerdo con lo establecido en el Código Fiscal, los impuestos, tasas y demás contribuciones de la Ciudad Autónoma de Buenos Aires correspondientes al año 2019 se abonan conforme a las alícuotas y aforos que se determinan en el Anexo I que forma parte de la presente Ley.",1,Juan,,,,,
20181221-p054-s005-e009-h3762e16e,train,21 12 2018,2018,20181221.pdf,"3°.- La entidad beneficiaria no podrá bajo ningún concepto modificar el destino asignado al inmueble, ni ceder, y/o transferir total o parcialmente el presente permiso, así como otorgar a terceros cualquier tipo de derecho sobre el predio. Art. 4°.- Toda mejora o construcción que realice la entidad beneficiaria en el predio debe cumplir con las normas establecidas en el Código de Edificación vigente, y deberá contar con la habilitación correspondiente, quedando incorporada al dominio de la Ciudad Autónoma de Buenos Aires a la extinción del permiso, por cualquier causa que ésta se produzca, sin derecho a indemnización de ninguna naturaleza a favor del beneficiario. Art. 5°.- Queda a exclusiva cuenta de la entidad beneficiaria los tramites, gestiones, habilitaciones y pagos que deban realizarse en los distintos entes u organismos nacionales o locales necesarios para la habilitación, permanencia y en general aplicables al desarrollo de las actividades comprendidas en el destino a dar al predio objeto del presente permiso.",0,Juan,VERBO;KEYWORD,1,1,0,VERBO;KEYWORD
20181227-p019-s000-e004-h489345f6,train,27 12 2018,2018,20181227.pdf,"La Legislatura de la Ciudad Autónoma de Buenos Aires sanciona con fuerza de Ley: De habilitación y fiscalización para Espacios Culturales Independientes Capítulo I Objeto, denominación y definiciones Artículo 1º.- Objeto. La presente Ley tiene por objeto establecer un régimen para la protección de la actividad cultural desarrollada en los espacios culturales independientes, posibilitando su funcionamiento y desarrollo.",1,Juan,VERBO;KEYWORD,1,1,0,VERBO;KEYWORD
20181227-p034-s000-e002-h268ead78,train,27 12 2018,2018,20181227.pdf,"La Legislatura de la Ciudad Autónoma de Buenos Aires sanciona con fuerza de Ley: Artículo 1º.- Apruébase el Código de Edificación de la Ciudad Autónoma de Buenos Aires, que como ANEXO I forma parte integrante de la presente ley. Art. 2º.- Sustitúyase: el Código de Edificación (ANEXO A de la Ordenanza Nº 34.421, texto consolidado por Ley Nº 6.017) por el texto de Código de Edificación que se aprueba en el artículo 1 de la presente.",1,Juan,VERBO;KEYWORD,1,1,0,VERBO;KEYWORD
